transaction_id,merchant_raw,amount,currency,timestamp,channel,location,mcc_code,l1,l1_id,l2,l2_id,l3,l3_id
TXN_20241121_000765,ELECTRIC COMPANY #6608,64.92,USD,2025-02-23T01:36:25.473473,mobile,"Phoenix, AZ",4900,Utilities,UTL,Utilities - Electric,UTL-ELC,Utilities - Electric - Bill,UTL-ELC-BIL
TXN_20241121_000771,PETROL MUMBAI 91825,36.17,INR,2025-02-23T21:58:56.473473,pos,"San Antonio, TX",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Petrol,TRN-FUL-PET
TXN_20241121_000551,AMAZON * EGPZ60XI 497901,73.35,INR,2025-02-24T10:46:04.473473,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Amazon,SHP-ONL-AMZ
TXN_20241121_000704,PVR IL #172,107.88,USD,2025-02-24T19:56:30.473473,online,,7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241121_000264,BOOKING 95311,130.43,EUR,2025-02-25T14:44:31.473473,online,,7011,Travel,TRV,Travel - Accommodation,TRV-ACC,Travel - Accommodation - Hotel,TRV-ACC-HTL
TXN_20241121_000248,TST* DMART,280.32,USD,2025-02-25T15:00:55.473473,pos,"Chicago, IL",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Supermarket,SHP-GRO-SUP
TXN_20241121_000448,AMAZON PRIME INC,59.53,USD,2025-02-25T17:28:37.473473,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Prime,ENT-STR-PRM
TXN_20241121_000178,PVR,65.46,EUR,2025-02-26T15:10:07.473473,online,,7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241121_000066,AMAZON PRIME LTD,13.91,EUR,2025-02-26T16:03:09.473473,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Prime,ENT-STR-PRM
TXN_20241121_000332,FLIPKART,377.8,USD,2025-02-26T18:21:58.473473,online,Web Purchase,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241121_000764,SQ * RESTAURANT 85042,31.5,USD,2025-02-27T12:56:55.473473,pos,"New York, NY",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Fine Dining,DIN-RES-FIN
TXN_20241121_000354,TST* INOX 689763,161.05,USD,2025-02-27T20:17:48.473473,atm,"San Diego, CA",7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241121_000108,CINEPOLIS VA,45.36,USD,2025-02-28T11:48:06.473473,atm,"Phoenix, AZ",7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241121_000958,BLINKIT * Q4BSCDA7,337.9,USD,2025-02-28T16:32:13.473473,pos,"San Antonio, TX",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Online,SHP-GRO-ONL
TXN_20241121_000908,YOUTUBE PREMIUM * 8WFQ9DZF,49.59,USD,2025-02-28T17:57:50.473473,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Other,ENT-STR-OTH
TXN_20241121_000968,CAR SERVICE #6817,58.06,EUR,2025-02-28T19:08:17.473473,pos,"Chennai, TN",7538,Transportation,TRN,Transportation - Maintenance,TRN-MNT,Transportation - Maintenance - Service,TRN-MNT-SRV
TXN_20241121_000799,SQ * FINE DINING,24.63,INR,2025-03-02T00:20:52.473473,pos,"Los Angeles, CA",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Fine Dining,DIN-RES-FIN
TXN_20241121_000792,LIFE INSURANCE,2947.75,INR,2025-03-02T06:04:40.473473,atm,"Kolkata, WB",6300,Financial Services,FIN,Financial Services - Insurance,FIN-INS,Financial Services - Insurance - Premium,FIN-INS-PRM
TXN_20241121_000788,AMZN NY,174.01,USD,2025-03-02T08:41:18.473473,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Amazon,SHP-ONL-AMZ
TXN_20241121_000080,SQ * STARBUCKS,18.66,GBP,2025-03-02T16:26:36.473473,pos,"Los Angeles, CA",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Starbucks,DIN-COF-STB
TXN_20241121_000729,SBUX,44.76,USD,2025-03-02T17:05:19.473473,mobile,"Ahmedabad, GJ",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Starbucks,DIN-COF-STB
TXN_20241121_000415,RESTAURANT,59.66,USD,2025-03-02T17:09:48.473473,pos,"San Antonio, TX",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Fine Dining,DIN-RES-FIN
TXN_20241121_000270,PIZZA HUT * 04IS7WJD 98083,42.86,USD,2025-03-02T19:43:03.473473,pos,"Los Angeles, CA",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Pizza,DIN-FST-PIZ
TXN_20241121_000400,WIFI 434,190.34,USD,2025-03-03T08:41:05.473473,mobile,"San Diego, CA",4899,Utilities,UTL,Utilities - Internet,UTL-INT,Utilities - Internet - Broadband,UTL-INT-BRD
TXN_20241121_000038,FLIPKART ONLINE BANGALORE 935,333.24,USD,2025-03-03T10:29:07.473473,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241121_000349,PARKING LOT LTD 76240,36.31,USD,2025-03-03T12:45:04.473473,atm,"New York, NY",7523,Transportation,TRN,Transportation - Parking,TRN-PRK,Transportation - Parking - Fee,TRN-PRK-FEE
TXN_20241121_000943,GITHUB 38804,1000.92,USD,2025-03-03T19:47:12.473473,atm,"Mumbai, MH",5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Tools,TEC-SUB-TOL
TXN_20241121_000056,AIRBNB 206227,1610.32,USD,2025-03-04T10:16:53.473473,atm,"San Diego, CA",7011,Travel,TRV,Travel - Accommodation,TRV-ACC,Travel - Accommodation - Hotel,TRV-ACC-HTL
TXN_20241121_000507,PAYPAL * RENT 424,3000.0,INR,2025-03-04T15:28:28.473473,atm,"Bangalore, KA",6513,Housing,HSG,Housing - Rent,HSG-RNT,Housing - Rent - Monthly,HSG-RNT-MNT
TXN_20241121_000012,UBER TRIP,269.23,INR,2025-03-04T20:04:48.473473,pos,"Kolkata, WB",4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Uber,TRV-LOC-UBR
TXN_20241121_000971,PREPAID,75.03,USD,2025-03-05T17:28:27.473473,atm,"Bangalore, KA",4814,Utilities,UTL,Utilities - Internet,UTL-INT,Utilities - Internet - Mobile,UTL-INT-MOB
TXN_20241121_000368,WELLNESS #4814,20.46,USD,2025-03-05T20:19:13.473473,pos,"Phoenix, AZ",7298,Personal Care,PER,Personal Care - Wellness,PER-WEL,Personal Care - Wellness - Spa,PER-WEL-SPA
TXN_20241121_000017,BLINKIT #1768,368.59,USD,2025-03-05T20:31:56.473473,atm,"Ahmedabad, GJ",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Online,SHP-GRO-ONL
TXN_20241121_000572,STRIPE * MOBILE,301.35,USD,2025-03-06T15:48:34.473473,online,,5732,Technology,TEC,Technology - Electronics,TEC-ELE,Technology - Electronics - Mobile,TEC-ELE-MOB
TXN_20241121_000011,SQ * VEHICLE MAINTENANCE,35.25,USD,2025-03-06T20:25:45.473473,pos,"Hyderabad, TG",7538,Transportation,TRN,Transportation - Maintenance,TRN-MNT,Transportation - Maintenance - Service,TRN-MNT-SRV
TXN_20241121_000890,HOUSE RENT 58038,1878.36,USD,2025-03-07T13:57:29.473473,pos,"Phoenix, AZ",6513,Housing,HSG,Housing - Rent,HSG-RNT,Housing - Rent - Monthly,HSG-RNT-MNT
TXN_20241121_000562,FLIPKART,258.54,EUR,2025-03-07T17:03:45.473473,online,Online,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241121_000021,BISTRO VA,98.98,USD,2025-03-08T16:35:37.473473,pos,"Philadelphia, PA",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241121_000596,PP* SWIGGY DELIVERY,89.65,USD,2025-03-08T23:48:25.473473,mobile,"Bangalore, KA",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Swiggy,DIN-DEL-SWG
TXN_20241121_000300,NETFLIX,18.68,USD,2025-03-09T04:07:05.473473,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Netflix,ENT-STR-NFX
TXN_20241121_000896,AMAZON PRIME 48897,53.71,USD,2025-03-09T09:25:46.473473,pos,"Mumbai, MH",4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Prime,ENT-STR-PRM
TXN_20241121_000500,BEST BUY 454,202.09,USD,2025-03-09T23:06:51.473473,pos,"San Antonio, TX",5732,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Electronics,SHP-RET-ELC
TXN_20241121_000365,KFC * QYQDIRJY,150.0,GBP,2025-03-10T10:29:56.473473,pos,"Mumbai, MH",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241121_000077,CLOTHING STORE,149.31,EUR,2025-03-10T13:33:23.473473,pos,"Kolkata, WB",5651,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Clothing,SHP-RET-CLO
TXN_20241121_000258,STRIPE * SWIGGY,32.14,USD,2025-03-10T16:58:28.473473,mobile,"Philadelphia, PA",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Swiggy,DIN-DEL-SWG
TXN_20241121_000370,SQ * TEXTBOOKS,2004.68,USD,2025-03-10T17:58:48.473473,mobile,"Hyderabad, TG",5942,Education,EDU,Education - Books,EDU-BOK,Education - Books - Purchase,EDU-BOK-PUR
TXN_20241121_000067,STRIPE * HEALTH INSURANCE,139.54,AUD,2025-03-11T01:27:11.473473,pos,"Mumbai, MH",6300,Healthcare,HLT,Healthcare - Insurance,HLT-INS,Healthcare - Insurance - Premium,HLT-INS-PRM
TXN_20241121_000025,HOTSTAR 665000,17.82,USD,2025-03-11T06:53:47.473473,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Other,ENT-STR-OTH
TXN_20241121_000803,LIVE MUSIC NY,78.66,USD,2025-03-11T09:21:18.473473,mobile,"San Antonio, TX",7922,Entertainment,ENT,Entertainment - Events,ENT-EVT,Entertainment - Events - Concerts,ENT-EVT-CON
TXN_20241121_000777,FINE DINING VA #999,63.22,EUR,2025-03-11T16:52:02.473473,pos,"New York, NY",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Fine Dining,DIN-RES-FIN
TXN_20241121_000866,CAFE COFFEE DAY * 01OD3A45,67.25,USD,2025-03-11T17:31:52.473473,pos,"San Antonio, TX",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Local,DIN-COF-LOC
TXN_20241121_000640,BOOKING 54496,783.52,EUR,2025-03-11T19:32:19.473473,mobile,"New York, NY",7011,Travel,TRV,Travel - Accommodation,TRV-ACC,Travel - Accommodation - Hotel,TRV-ACC-HTL
TXN_20241121_000397,EMIRATES #1156,1058.0,USD,2025-03-12T05:33:13.473473,mobile,"Hyderabad, TG",4511,Travel,TRV,Travel - International,TRV-INT,Travel - International - Flight,TRV-INT-FLT
TXN_20241121_000430,VEHICLE MAINTENANCE #574,100.0,EUR,2025-03-12T17:37:35.473473,mobile,"San Antonio, TX",7538,Transportation,TRN,Transportation - Maintenance,TRN-MNT,Transportation - Maintenance - Service,TRN-MNT-SRV
TXN_20241121_000305,BEST BUY  784672,97.5,USD,2025-03-13T10:09:47.473473,mobile,"San Antonio, TX",5732,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Electronics,SHP-RET-ELC
TXN_20241121_000283,AIRLINE LTD 379023,1003.78,USD,2025-03-13T12:39:44.473473,mobile,"Philadelphia, PA",4511,Travel,TRV,Travel - International,TRV-INT,Travel - International - Flight,TRV-INT-FLT
TXN_20241121_000138,TST* UNIQLO 82007,245.47,USD,2025-03-13T12:55:56.473473,pos,"Hyderabad, TG",5651,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Clothing,SHP-RET-CLO
TXN_20241121_000651,TARGET MUMBAI #3545,74.84,USD,2025-03-13T13:14:59.473473,online,,5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Supermarket,SHP-GRO-SUP
TXN_20241121_000407,INSURANCE PREMIUM CA 6427,5100.13,USD,2025-03-13T13:49:40.473473,atm,"Mumbai, MH",6300,Financial Services,FIN,Financial Services - Insurance,FIN-INS,Financial Services - Insurance - Premium,FIN-INS-PRM
TXN_20241121_000876,PARKING FEE NY #1523 1313,33.7,GBP,2025-03-13T13:52:01.473473,online,Internet,7523,Transportation,TRN,Transportation - Parking,TRN-PRK,Transportation - Parking - Fee,TRN-PRK-FEE
TXN_20241121_000935,ZEPTO NY #4965 5170,171.09,USD,2025-03-13T14:01:50.473473,pos,"Chennai, TN",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Online,SHP-GRO-ONL
TXN_20241121_000099,ONLINE COURSE PUNE,698.17,EUR,2025-03-13T14:25:59.473473,online,,8299,Education,EDU,Education - Courses,EDU-CRS,Education - Courses - Online,EDU-CRS-ONL
TXN_20241121_000404,BANK FEE,3746.25,EUR,2025-03-13T16:25:38.473473,online,Online,6010,Financial Services,FIN,Financial Services - Banking,FIN-BNK,Financial Services - Banking - Fees,FIN-BNK-FEE
TXN_20241121_000239,SWIGGY #3614,81.1,EUR,2025-03-13T20:45:49.473473,mobile,"New York, NY",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Swiggy,DIN-DEL-SWG
TXN_20241121_000513,H&M TX #9074 7404,33.58,AUD,2025-03-15T21:33:38.473473,online,Web Purchase,5651,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Clothing,SHP-RET-CLO
TXN_20241121_000917,FUEL GA 2803,10.88,USD,2025-03-16T02:29:01.473473,pos,"Pune, MH",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241121_000838,DIESEL NY #3229,44.71,GBP,2025-03-16T15:56:13.473473,pos,"Chennai, TN",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241121_000042,STRIPE * AMZN,122.8,USD,2025-03-16T16:34:38.473473,online,Internet,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Amazon,SHP-ONL-AMZ
TXN_20241121_000037,ELECTRIC COMPANY WA 240854,184.88,USD,2025-03-16T23:21:39.473473,pos,"Chicago, IL",4900,Utilities,UTL,Utilities - Electric,UTL-ELC,Utilities - Electric - Bill,UTL-ELC-BIL
TXN_20241121_000509,FUEL #8142,8.34,INR,2025-03-17T15:18:39.473473,pos,"Kolkata, WB",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241121_000485,FUEL #275,28.68,USD,2025-03-18T10:49:23.473473,pos,"Bangalore, KA",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241121_000134,GITHUB STORE 2449,542.73,GBP,2025-03-18T12:29:22.473473,online,,5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Tools,TEC-SUB-TOL
TXN_20241121_000185,TUITION,693.63,AUD,2025-03-18T14:05:28.473473,pos,"Houston, TX",8211,Education,EDU,Education - Tuition,EDU-TUI,Education - Tuition - School,EDU-TUI-SCH
TXN_20241121_000195,DIESEL * IHPKP2YJ 527217,56.85,GBP,2025-03-19T02:57:47.473473,online,Internet,5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241121_000786,UDEMY * BGGLFTF5,612.34,USD,2025-03-19T09:56:17.473473,online,,8299,Education,EDU,Education - Courses,EDU-CRS,Education - Courses - Online,EDU-CRS-ONL
TXN_20241121_000413,AIRBNB NY #6401 9423,352.46,USD,2025-03-20T12:19:16.473473,mobile,"San Antonio, TX",7011,Travel,TRV,Travel - Accommodation,TRV-ACC,Travel - Accommodation - Hotel,TRV-ACC-HTL
TXN_20241121_000144,WATER BILL STORE 99933,286.38,INR,2025-03-20T17:19:42.473473,atm,"Ahmedabad, GJ",4900,Utilities,UTL,Utilities - Water,UTL-WAT,Utilities - Water - Bill,UTL-WAT-BIL
TXN_20241121_000429,BISTRO GA,56.9,USD,2025-03-20T18:41:52.473473,pos,"Mumbai, MH",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241121_000741,TST* WATER BILL,132.04,AUD,2025-03-20T20:09:26.473473,atm,"Chicago, IL",4900,Utilities,UTL,Utilities - Water,UTL-WAT,Utilities - Water - Bill,UTL-WAT-BIL
TXN_20241121_000599,AUTO #9761 689,2000.0,AUD,2025-03-21T13:13:24.473473,pos,"New York, NY",4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Auto/Rickshaw,TRV-LOC-AUT
TXN_20241121_000534,COFFEE,86.05,USD,2025-03-21T15:04:10.473473,pos,"Hyderabad, TG",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Local,DIN-COF-LOC
TXN_20241121_000815,AZURE PUNE #9174 423485,2000.0,USD,2025-03-21T18:58:45.473473,online,Internet,5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Cloud,TEC-SUB-CLD
TXN_20241121_000343,PIZZA HUT * KCL1G4VT,150.0,USD,2025-03-22T04:05:53.473473,pos,"San Diego, CA",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Pizza,DIN-FST-PIZ
TXN_20241121_000439,WALMART,500.0,EUR,2025-03-22T07:20:33.473473,mobile,"Pune, MH",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Supermarket,SHP-GRO-SUP
TXN_20241121_000646,JIRA,1246.15,GBP,2025-03-22T09:45:35.473473,online,,5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Tools,TEC-SUB-TOL
TXN_20241121_000846,ZOMATO WA #2415,82.91,USD,2025-03-22T18:11:02.473473,pos,"Bangalore, KA",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Zomato,DIN-DEL-ZOM
TXN_20241121_000408,WATER BILL IL,97.51,USD,2025-03-22T22:53:47.473473,mobile,"San Diego, CA",4900,Utilities,UTL,Utilities - Water,UTL-WAT,Utilities - Water - Bill,UTL-WAT-BIL
TXN_20241121_000344,HOME LOAN PUNE #3860,3000.0,USD,2025-03-23T16:57:06.473473,pos,"Ahmedabad, GJ",6513,Housing,HSG,Housing - Mortgage,HSG-MTG,Housing - Mortgage - EMI,HSG-MTG-EMI
TXN_20241121_000913,ELECTRICITY * FSDF8YRD,130.84,USD,2025-03-24T02:14:52.473473,atm,"San Antonio, TX",4900,Utilities,UTL,Utilities - Electric,UTL-ELC,Utilities - Electric - Bill,UTL-ELC-BIL
TXN_20241121_000556,TST* DOMINOS,54.04,INR,2025-03-24T11:01:40.473473,pos,"Houston, TX",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Pizza,DIN-FST-PIZ
TXN_20241121_000987,AMAZON MARKETPLACE PUNE,186.29,USD,2025-03-25T10:53:15.473473,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Amazon,SHP-ONL-AMZ
TXN_20241121_000964,STARBUCKS INC,50.88,EUR,2025-03-25T12:31:29.473473,mobile,"San Diego, CA",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Starbucks,DIN-COF-STB
TXN_20241121_000696,PIZZA HUT * DO6RGBSO,32.18,USD,2025-03-25T13:15:32.473473,pos,"Mumbai, MH",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Pizza,DIN-FST-PIZ
TXN_20241121_000461,SQ * ZEPTO,395.28,INR,2025-03-25T14:47:54.473473,online,,5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Online,SHP-GRO-ONL
TXN_20241121_000999,SQ * NONPROFIT 187183,147.12,EUR,2025-03-26T11:28:10.473473,pos,"Chicago, IL",8398,Charitable,CHR,Charitable - Nonprofits,CHR-NPR,Charitable - Nonprofits - Contribution,CHR-NPR-CON
TXN_20241121_000649,SQ * LICENSE,1353.1,USD,2025-03-27T10:40:41.473473,atm,"Hyderabad, TG",5734,Technology,TEC,Technology - Software,TEC-SFT,Technology - Software - License,TEC-SFT-LIC
TXN_20241121_000162,MEDICAL INSURANCE ONLINE,61.41,GBP,2025-03-27T13:22:00.473473,pos,"Ahmedabad, GJ",6300,Healthcare,HLT,Healthcare - Insurance,HLT-INS,Healthcare - Insurance - Premium,HLT-INS-PRM
TXN_20241121_000758,EATERY,124.99,INR,2025-03-27T15:57:32.473473,pos,"Pune, MH",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241121_000351,BISTRO * 1PEHV9U3,39.2,USD,2025-03-27T18:04:59.473473,pos,"Phoenix, AZ",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241121_000314,SQ * RESTAURANT,105.73,USD,2025-03-27T20:39:40.473473,pos,"Bangalore, KA",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Fine Dining,DIN-RES-FIN
TXN_20241121_000697,INSURANCE LLC,1860.86,EUR,2025-03-28T12:33:25.473473,pos,"Ahmedabad, GJ",6300,Financial Services,FIN,Financial Services - Insurance,FIN-INS,Financial Services - Insurance - Premium,FIN-INS-PRM
TXN_20241121_000325,PROFESSIONAL SERVICES NC #6121,431.51,USD,2025-03-28T18:54:24.473473,mobile,"Bangalore, KA",8999,Business Expenses,BUS,Business Expenses - Services,BUS-SRV,Business Expenses - Services - Professional,BUS-SRV-PRO
TXN_20241121_000988,COFFEE GA #5070 520038,106.34,USD,2025-03-29T00:50:26.473473,atm,"Chennai, TN",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Local,DIN-COF-LOC
TXN_20241121_000090,METRO CARD GA #3532,289.56,USD,2025-03-29T17:53:08.473473,online,,4111,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Metro,TRV-LOC-MET
TXN_20241121_000645,JIRA LTD,1873.27,INR,2025-03-29T20:37:44.473473,online,,5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Tools,TEC-SUB-TOL
TXN_20241121_000074,SBUX STORE 70842,107.02,USD,2025-03-30T08:24:22.473473,online,,5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Starbucks,DIN-COF-STB
TXN_20241121_000738,FLIPKART MUMBAI #5123,119.42,GBP,2025-03-31T20:36:39.473473,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241121_000127,AMZN #8422,500.0,EUR,2025-04-01T03:22:49.473473,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Amazon,SHP-ONL-AMZ
TXN_20241121_000667,NETFLIX SUBSCRIPTION * 45LUNNIV,51.7,USD,2025-04-01T17:48:47.473473,online,Online,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Netflix,ENT-STR-NFX
TXN_20241121_000568,ZOMATO FOOD,32.23,INR,2025-04-02T04:42:52.473473,atm,"San Diego, CA",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Zomato,DIN-DEL-ZOM
TXN_20241121_000591,JIRA MUMBAI #1465,266.11,INR,2025-04-02T20:16:41.473473,online,,5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Tools,TEC-SUB-TOL
TXN_20241121_000381,METRO RAIL VA #2451,2000.0,INR,2025-04-03T15:03:31.473473,online,Online,4111,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Metro,TRV-LOC-MET
TXN_20241121_000542,CLOUD,856.34,USD,2025-04-04T10:02:49.473473,online,Internet,5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Cloud,TEC-SUB-CLD
TXN_20241121_000582,PARKING FEE TX,23.48,GBP,2025-04-04T10:49:12.473473,atm,"San Diego, CA",7523,Transportation,TRN,Transportation - Parking,TRN-PRK,Transportation - Parking - Fee,TRN-PRK-FEE
TXN_20241121_000076,PRIME VIDEO #246,120.28,INR,2025-04-04T12:55:57.473473,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Prime,ENT-STR-PRM
TXN_20241121_000022,ZOMATO * 0P3Y9GHD,37.94,EUR,2025-04-05T13:12:03.473473,mobile,"Chicago, IL",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Zomato,DIN-DEL-ZOM
TXN_20241121_000589,BOOKING IL 59023,418.88,AUD,2025-04-05T17:06:28.473473,mobile,"Houston, TX",7011,Travel,TRV,Travel - Accommodation,TRV-ACC,Travel - Accommodation - Hotel,TRV-ACC-HTL
TXN_20241121_000453,BEST BUY * H9TUHPPX,66.0,GBP,2025-04-06T08:32:49.473473,pos,"San Antonio, TX",5732,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Electronics,SHP-RET-ELC
TXN_20241121_000266,SQ * UBER TECHNOLOGIES 213,190.52,USD,2025-04-06T14:15:31.473473,mobile,"Bangalore, KA",4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Uber,TRV-LOC-UBR
TXN_20241121_000496,FITNESS LLC 3859,200.0,INR,2025-04-06T15:17:32.473473,mobile,"Pune, MH",7997,Personal Care,PER,Personal Care - Gym,PER-GYM,Personal Care - Gym - Membership,PER-GYM-MEM
TXN_20241121_000785,VISA INC 324989,2000.0,INR,2025-04-07T08:24:34.473473,atm,"Ahmedabad, GJ",9399,Travel,TRV,Travel - International,TRV-INT,Travel - International - Visa,TRV-INT-VIS
TXN_20241121_000717,ZOMATO LLC,75.72,GBP,2025-04-07T12:16:45.473473,mobile,"Delhi, DL",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Zomato,DIN-DEL-ZOM
TXN_20241121_000287,SUBWAY GA 0153,906.89,AUD,2025-04-07T12:34:59.473473,pos,"Phoenix, AZ",4111,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Metro,TRV-LOC-MET
TXN_20241121_000170,POWER BILL STORE 018080,133.28,EUR,2025-04-08T14:50:54.473473,online,,4900,Utilities,UTL,Utilities - Electric,UTL-ELC,Utilities - Electric - Bill,UTL-ELC-BIL
