transaction_id,merchant_raw,amount,currency,timestamp,channel,location,mcc_code,l1,l1_id,l2,l2_id,l3,l3_id
TXN_20241121_002973,CROMA #6654,500.0,USD,2024-12-25T19:11:59.505178,atm,"Delhi, DL",5732,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Electronics,SHP-RET-ELC
TXN_20241121_005699,KFC * IYG5IS47,97.01,USD,2024-12-25T19:41:50.505178,atm,"Los Angeles, CA",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241121_001581,AUTO #174,522.13,USD,2024-12-25T20:00:20.505178,pos,"San Antonio, TX",4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Auto/Rickshaw,TRV-LOC-AUT
TXN_20241121_004803,REPAIR #6917,31.2,EUR,2024-12-25T20:51:02.505178,pos,"Chicago, IL",7538,Transportation,TRN,Transportation - Maintenance,TRN-MNT,Transportation - Maintenance - Service,TRN-MNT-SRV
TXN_20241121_008072,HEALTH INSURANCE ONLINE,345.08,EUR,2024-12-25T21:23:36.505178,pos,"Los Angeles, CA",6300,Healthcare,HLT,Healthcare - Insurance,HLT-INS,Healthcare - Insurance - Premium,HLT-INS-PRM
TXN_20241121_008822,OTHER,156.97,INR,2024-12-25T21:53:23.505178,mobile,"Ahmedabad, GJ",,Miscellaneous,MSC,Miscellaneous - Uncategorized,MSC-UNC,Miscellaneous - Uncategorized - Other,MSC-UNC-OTH
TXN_20241121_001955,DMART NY #9866,171.92,USD,2024-12-25T23:57:21.505178,atm,"Kolkata, WB",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Supermarket,SHP-GRO-SUP
TXN_20241121_009023,OYO #1670 5057,489.07,USD,2024-12-26T03:58:10.505178,pos,"Philadelphia, PA",7011,Travel,TRV,Travel - Accommodation,TRV-ACC,Travel - Accommodation - Hotel,TRV-ACC-HTL
TXN_20241121_000912,BISTRO INC 7756,101.94,GBP,2024-12-26T07:41:40.505178,pos,"Mumbai, MH",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241121_007575,MORTGAGE * MNNQ4OIU,1662.6,USD,2024-12-26T10:58:47.505178,online,Web Purchase,6513,Housing,HSG,Housing - Mortgage,HSG-MTG,Housing - Mortgage - EMI,HSG-MTG-EMI
TXN_20241121_008926,SQ * UDEMY,4274.69,USD,2024-12-26T11:28:54.505178,online,,8299,Education,EDU,Education - Courses,EDU-CRS,Education - Courses - Online,EDU-CRS-ONL
TXN_20241121_003904,TST* KFC 3804,20.86,USD,2024-12-26T11:31:56.505178,pos,"Chicago, IL",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241121_008713,PROFESSIONAL SERVICES MA,1000.0,GBP,2024-12-26T11:58:31.505178,mobile,"Chicago, IL",8999,Business Expenses,BUS,Business Expenses - Services,BUS-SRV,Business Expenses - Services - Professional,BUS-SRV-PRO
TXN_20241121_000999,CAFE,33.34,USD,2024-12-26T12:39:20.505178,pos,"Delhi, DL",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241121_000366,CAFE COFFEE DAY #3775 4421,34.6,INR,2024-12-26T14:36:30.505178,mobile,"Hyderabad, TG",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Local,DIN-COF-LOC
TXN_20241121_001200,REPAIR HYDERABAD 3749,12.84,USD,2024-12-26T14:41:31.505178,mobile,"Phoenix, AZ",7538,Transportation,TRN,Transportation - Maintenance,TRN-MNT,Transportation - Maintenance - Service,TRN-MNT-SRV
TXN_20241121_005725,PP* METRO RAIL,680.1,EUR,2024-12-26T15:02:03.505178,pos,"Delhi, DL",4111,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Metro,TRV-LOC-MET
TXN_20241121_000868,STARBUCKS * I6Y187TT,146.88,USD,2024-12-26T15:42:36.505178,online,,5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Starbucks,DIN-COF-STB
TXN_20241121_003317,PP* RENOVATION 8337,2819.84,AUD,2024-12-26T16:15:43.505178,pos,"Philadelphia, PA",1520,Housing,HSG,Housing - Home Improvement,HSG-IMP,Housing - Home Improvement - Repair,HSG-IMP-REP
TXN_20241121_006744,DIESEL MA,100.0,INR,2024-12-26T16:24:01.505178,pos,"San Antonio, TX",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241121_006309,NGO LTD,54.44,EUR,2024-12-26T16:46:56.505178,online,Web Purchase,8398,Charitable,CHR,Charitable - Donations,CHR-DON,Charitable - Donations - NGO,CHR-DON-NGO
TXN_20241121_007783,COFFEE * CO39540O,65.54,EUR,2024-12-26T16:48:36.505178,online,Online,5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Local,DIN-COF-LOC
TXN_20241121_008873,TST* BP,17.17,USD,2024-12-26T17:26:10.505178,mobile,"Pune, MH",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Petrol,TRN-FUL-PET
TXN_20241121_005287,HOTSTAR * 7TF5H6L8,64.36,USD,2024-12-26T18:15:45.505178,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Other,ENT-STR-OTH
TXN_20241121_000388,SQ * UBER TRIP,439.93,USD,2024-12-26T18:55:37.505178,online,,4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Uber,TRV-LOC-UBR
TXN_20241121_005799,PVR STORE 339,192.91,EUR,2024-12-26T21:17:21.505178,pos,"Phoenix, AZ",7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241121_009223,VFS CA #5733,927.83,USD,2024-12-26T21:36:43.505178,mobile,"New York, NY",9399,Travel,TRV,Travel - International,TRV-INT,Travel - International - Visa,TRV-INT-VIS
TXN_20241121_007359,DMART,91.63,INR,2024-12-26T21:36:47.505178,pos,"Delhi, DL",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Supermarket,SHP-GRO-SUP
TXN_20241121_000737,HOTSTAR  96045,165.19,INR,2024-12-27T08:29:39.505178,online,Internet,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Other,ENT-STR-OTH
TXN_20241121_009668,INSTACART NC #8164 2874,387.52,GBP,2024-12-27T09:00:57.505178,atm,"Houston, TX",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Online,SHP-GRO-ONL
TXN_20241121_000911,CAFE 0224,7.86,INR,2024-12-27T10:10:00.505178,pos,"Los Angeles, CA",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241121_007518,KFC,54.29,EUR,2024-12-27T11:09:14.505178,pos,"Los Angeles, CA",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241121_002836,PAYPAL * UBER,905.47,EUR,2024-12-27T11:37:08.505178,atm,"Phoenix, AZ",4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Uber,TRV-LOC-UBR
TXN_20241121_009934,ELECTRICITY #1193,97.15,USD,2024-12-27T11:37:16.505178,mobile,"Kolkata, WB",4900,Utilities,UTL,Utilities - Electric,UTL-ELC,Utilities - Electric - Bill,UTL-ELC-BIL
TXN_20241121_002812,BLINKIT NY #7184 713815,395.82,EUR,2024-12-27T12:11:37.505178,mobile,"Kolkata, WB",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Online,SHP-GRO-ONL
TXN_20241121_007929,TST* CHARITY,251.7,USD,2024-12-27T12:17:44.505178,atm,"Kolkata, WB",8398,Charitable,CHR,Charitable - Donations,CHR-DON,Charitable - Donations - NGO,CHR-DON-NGO
TXN_20241121_007284,POSTPAID ONLINE 710,167.38,GBP,2024-12-27T13:24:25.505178,atm,"San Diego, CA",4814,Utilities,UTL,Utilities - Internet,UTL-INT,Utilities - Internet - Mobile,UTL-INT-MOB
TXN_20241121_006976,STARBUCKS DELHI,145.61,USD,2024-12-27T13:45:23.505178,pos,"San Diego, CA",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Starbucks,DIN-COF-STB
TXN_20241121_007133,AUTO BANGALORE,993.4,INR,2024-12-27T13:55:27.505178,atm,"Los Angeles, CA",4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Auto/Rickshaw,TRV-LOC-AUT
TXN_20241121_009898,FUEL GA #5416,8.06,AUD,2024-12-27T14:06:43.505178,mobile,"Kolkata, WB",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241121_009979,NONPROFIT,87.97,USD,2024-12-27T14:12:14.505178,atm,"San Antonio, TX",8398,Charitable,CHR,Charitable - Nonprofits,CHR-NPR,Charitable - Nonprofits - Contribution,CHR-NPR-CON
TXN_20241121_003279,SPOTIFY STORE 356645,45.57,USD,2024-12-27T14:51:43.505178,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Other,ENT-STR-OTH
TXN_20241121_001369,VISA #5149,1040.44,EUR,2024-12-27T15:55:03.505178,pos,"Kolkata, WB",9399,Travel,TRV,Travel - International,TRV-INT,Travel - International - Visa,TRV-INT-VIS
TXN_20241121_004216,INOX 483,145.54,INR,2024-12-27T16:05:00.505178,pos,"Philadelphia, PA",7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241121_000386,PETROL HYDERABAD,15.41,GBP,2024-12-27T16:35:35.505178,pos,"Chennai, TN",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Petrol,TRN-FUL-PET
TXN_20241121_007656,CONTRIBUTION WA,278.25,EUR,2024-12-27T18:09:27.505178,online,,8398,Charitable,CHR,Charitable - Nonprofits,CHR-NPR,Charitable - Nonprofits - Contribution,CHR-NPR-CON
TXN_20241121_008937,INSTACART,499.26,GBP,2024-12-27T18:16:11.505178,atm,"San Diego, CA",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Online,SHP-GRO-ONL
TXN_20241121_000408,CONFLUENCE PUNE #5070,299.77,INR,2024-12-27T18:27:25.505178,online,,5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Tools,TEC-SUB-TOL
TXN_20241121_003848,CVS 642,151.07,USD,2024-12-27T18:39:46.505178,atm,"Delhi, DL",5912,Healthcare,HLT,Healthcare - Pharmacy,HLT-PHR,Healthcare - Pharmacy - Medicine,HLT-PHR-MED
TXN_20241121_003761,FLIPKART IL,500.0,USD,2024-12-27T18:54:04.505178,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241121_007064,HAIRCUT 2021,47.03,EUR,2024-12-27T19:08:02.505178,online,,7230,Personal Care,PER,Personal Care - Salon,PER-SAL,Personal Care - Salon - Haircut,PER-SAL-HAR
TXN_20241121_005507,FITNESS * 4GB7WMFX 955275,39.1,INR,2024-12-27T20:14:19.505178,atm,"Chicago, IL",7997,Personal Care,PER,Personal Care - Gym,PER-GYM,Personal Care - Gym - Membership,PER-GYM-MEM
TXN_20241121_009519,SQ * CINEPOLIS 73587,158.85,USD,2024-12-28T00:00:12.505178,online,,7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241121_000887,CROMA NY 246750,296.64,GBP,2024-12-28T00:16:04.505178,mobile,"Bangalore, KA",5732,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Electronics,SHP-RET-ELC
TXN_20241121_009106,INSURANCE HYDERABAD,7634.16,GBP,2024-12-28T00:49:28.505178,atm,"Mumbai, MH",6300,Financial Services,FIN,Financial Services - Insurance,FIN-INS,Financial Services - Insurance - Premium,FIN-INS-PRM
TXN_20241121_006399,PAYPAL * AUTO,556.84,AUD,2024-12-28T01:29:41.505178,online,,4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Auto/Rickshaw,TRV-LOC-AUT
TXN_20241121_007948,TST* PAPA JOHNS 03311,60.66,USD,2024-12-28T02:28:18.505178,pos,"Houston, TX",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Pizza,DIN-FST-PIZ
TXN_20241121_001569,RESTAURANT FL #9489 563282,10.31,EUR,2024-12-28T02:33:29.505178,pos,"Pune, MH",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Fine Dining,DIN-RES-FIN
TXN_20241121_008705,WATER BILL * 7POJ093I,300.0,EUR,2024-12-28T02:47:07.505178,online,,4900,Utilities,UTL,Utilities - Water,UTL-WAT,Utilities - Water - Bill,UTL-WAT-BIL
TXN_20241121_003457,CINEPOLIS STORE 88151,200.0,USD,2024-12-28T03:30:45.505178,pos,"Mumbai, MH",7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241121_002154,SQ * RESTAURANT,19.78,USD,2024-12-28T03:37:09.505178,pos,"Chicago, IL",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Fine Dining,DIN-RES-FIN
TXN_20241121_007584,WATER BILL * 841ETGQP,300.0,EUR,2024-12-28T03:43:05.505178,mobile,"Ahmedabad, GJ",4900,Utilities,UTL,Utilities - Water,UTL-WAT,Utilities - Water - Bill,UTL-WAT-BIL
TXN_20241121_000757,PRIME VIDEO #7812 735,66.19,USD,2024-12-28T06:22:18.505178,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Prime,ENT-STR-PRM
TXN_20241121_008342,KFC,34.53,GBP,2024-12-28T06:40:05.505178,pos,"Philadelphia, PA",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241121_004900,MOBILE RECHARGE * ZEIX6TEL,114.46,EUR,2024-12-28T07:10:57.505178,pos,"Ahmedabad, GJ",4814,Utilities,UTL,Utilities - Internet,UTL-INT,Utilities - Internet - Mobile,UTL-INT-MOB
TXN_20241121_002389,HAIRCUT VA,200.0,GBP,2024-12-28T09:16:32.505178,online,,7230,Personal Care,PER,Personal Care - Salon,PER-SAL,Personal Care - Salon - Haircut,PER-SAL-HAR
TXN_20241121_005390,HEALTH INSURANCE,168.63,EUR,2024-12-28T10:03:06.505178,pos,"Ahmedabad, GJ",6300,Healthcare,HLT,Healthcare - Insurance,HLT-INS,Healthcare - Insurance - Premium,HLT-INS-PRM
TXN_20241121_002906,PAYPAL * COFFEE,150.0,INR,2024-12-28T10:53:08.505178,pos,"San Diego, CA",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Local,DIN-COF-LOC
TXN_20241121_009121,TST* CAFE 948171,16.87,USD,2024-12-28T11:26:20.505178,pos,"Los Angeles, CA",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241121_002361,CLOTHING STORE LTD 118154,163.36,EUR,2024-12-28T11:30:29.505178,pos,"Los Angeles, CA",5651,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Clothing,SHP-RET-CLO
TXN_20241121_005804,EMIRATES #5776,2000.0,EUR,2024-12-28T12:04:15.505178,pos,"San Diego, CA",4511,Travel,TRV,Travel - International,TRV-INT,Travel - International - Flight,TRV-INT-FLT
TXN_20241121_003388,DMART ONLINE,218.63,INR,2024-12-28T12:28:05.505178,mobile,"Ahmedabad, GJ",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Supermarket,SHP-GRO-SUP
TXN_20241121_005000,SWIGGY FOOD #8108,16.58,USD,2024-12-28T13:29:56.505178,online,,5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Swiggy,DIN-DEL-SWG
TXN_20241121_005197,MCDONALDS,49.92,USD,2024-12-28T13:36:17.505178,pos,"Bangalore, KA",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241121_005755,PAYPAL * CONTRACTOR,721.77,USD,2024-12-28T14:24:06.505178,online,,1520,Housing,HSG,Housing - Home Improvement,HSG-IMP,Housing - Home Improvement - Repair,HSG-IMP-REP
TXN_20241121_000690,STATIONERY CA #3470 339,1000.0,GBP,2024-12-28T14:38:10.505178,mobile,"Mumbai, MH",5943,Business Expenses,BUS,Business Expenses - Office,BUS-OFC,Business Expenses - Office - Supplies,BUS-OFC-SUP
TXN_20241121_007662,BARISTA STORE,12.07,USD,2024-12-28T15:58:58.505178,pos,"Delhi, DL",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Local,DIN-COF-LOC
TXN_20241121_000818,INTERNET MUMBAI #9434 97944,97.9,USD,2024-12-28T18:24:36.505178,mobile,"Phoenix, AZ",4899,Utilities,UTL,Utilities - Internet,UTL-INT,Utilities - Internet - Broadband,UTL-INT-BRD
TXN_20241121_009363,WATER,138.13,USD,2024-12-28T19:58:04.505178,mobile,"San Diego, CA",4900,Utilities,UTL,Utilities - Water,UTL-WAT,Utilities - Water - Bill,UTL-WAT-BIL
TXN_20241121_002339,HEALTH INSURANCE * FG0BZ650,113.28,USD,2024-12-28T20:56:58.505178,pos,"San Antonio, TX",6300,Healthcare,HLT,Healthcare - Insurance,HLT-INS,Healthcare - Insurance - Premium,HLT-INS-PRM
TXN_20241121_005353,ADOBE,845.62,USD,2024-12-28T22:27:53.505178,online,,5734,Technology,TEC,Technology - Software,TEC-SFT,Technology - Software - License,TEC-SFT-LIC
TXN_20241121_006889,HOTSTAR WA #337,53.95,USD,2024-12-28T23:57:45.505178,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Other,ENT-STR-OTH
TXN_20241121_009966,UNIQLO PUNE,106.32,GBP,2024-12-29T00:15:25.505178,pos,"Chennai, TN",5651,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Clothing,SHP-RET-CLO
TXN_20241121_001798,BARISTA * 1VIDDQZZ 586468,150.0,GBP,2024-12-29T06:02:52.505178,pos,"San Antonio, TX",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Local,DIN-COF-LOC
TXN_20241121_007463,STRIPE * ZOMATO,43.14,USD,2024-12-29T06:35:41.505178,pos,"San Diego, CA",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Zomato,DIN-DEL-ZOM
TXN_20241121_003371,STRIPE * WIFI,86.55,USD,2024-12-29T08:12:33.505178,mobile,"Pune, MH",4899,Utilities,UTL,Utilities - Internet,UTL-INT,Utilities - Internet - Broadband,UTL-INT-BRD
TXN_20241121_004427,STRIPE * MCDONALDS,29.66,EUR,2024-12-29T08:19:38.505178,pos,"Kolkata, WB",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241121_000131,CROMA * 13GAFOK9,106.65,INR,2024-12-29T08:29:40.505178,pos,"Kolkata, WB",5732,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Electronics,SHP-RET-ELC
TXN_20241121_007080,MORTGAGE,3000.0,EUR,2024-12-29T08:30:02.505178,atm,"Hyderabad, TG",6513,Housing,HSG,Housing - Mortgage,HSG-MTG,Housing - Mortgage - EMI,HSG-MTG-EMI
TXN_20241121_009352,INDIAN OIL GA #6588,39.69,USD,2024-12-29T09:00:43.505178,pos,"Chicago, IL",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Petrol,TRN-FUL-PET
TXN_20241121_006531,MCDONALDS #9479,33.0,USD,2024-12-29T09:26:22.505178,pos,"San Diego, CA",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241121_006071,UBER TECHNOLOGIES INC 612091,1514.35,USD,2024-12-29T12:17:09.505178,mobile,"Hyderabad, TG",4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Uber,TRV-LOC-UBR
TXN_20241121_003960,HOME REPAIR BANGALORE,1056.46,USD,2024-12-29T12:48:50.505178,online,Internet,1520,Housing,HSG,Housing - Home Improvement,HSG-IMP,Housing - Home Improvement - Repair,HSG-IMP-REP
TXN_20241121_005212,PAYPAL * CINEPOLIS 565878,25.24,EUR,2024-12-29T12:53:57.505178,pos,"Kolkata, WB",7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241121_000726,FUEL ONLINE,28.96,EUR,2024-12-29T13:22:12.505178,pos,"New York, NY",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241121_002142,PARKING TX 029,100.0,INR,2024-12-29T17:29:17.505178,online,,7523,Transportation,TRN,Transportation - Parking,TRN-PRK,Transportation - Parking - Fee,TRN-PRK-FEE
TXN_20241121_000306,INSTACART,216.14,INR,2024-12-29T17:30:35.505178,atm,"Houston, TX",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Online,SHP-GRO-ONL
TXN_20241121_007778,ATM FEE WA 8995,2247.54,USD,2024-12-29T23:38:12.505178,atm,"Phoenix, AZ",6010,Financial Services,FIN,Financial Services - Banking,FIN-BNK,Financial Services - Banking - Fees,FIN-BNK-FEE
TXN_20241121_000132,CAFE LLC,41.67,INR,2024-12-30T01:11:22.505178,pos,"New York, NY",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241121_007462,WATER * G8UV0DTZ 036,39.17,EUR,2024-12-30T03:46:37.505178,atm,"Delhi, DL",4900,Utilities,UTL,Utilities - Water,UTL-WAT,Utilities - Water - Bill,UTL-WAT-BIL
TXN_20241121_005890,GOOGLE CLOUD * HL3AHZJ2,2000.0,USD,2024-12-30T08:32:32.505178,online,Online,5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Cloud,TEC-SUB-CLD
TXN_20241121_004462,PAPA JOHNS,47.84,USD,2024-12-30T09:14:40.505178,pos,"Houston, TX",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Pizza,DIN-FST-PIZ
TXN_20241121_000183,BISTRO,24.51,USD,2024-12-30T10:00:12.505178,pos,"Ahmedabad, GJ",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241121_007588,FUEL IL #2976,44.35,INR,2024-12-30T10:02:01.505178,pos,"Mumbai, MH",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241121_009598,WALMART NC #3223,147.33,USD,2024-12-30T10:03:15.505178,atm,"Mumbai, MH",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Supermarket,SHP-GRO-SUP
TXN_20241121_008849,COLLEGE FEE * 2ACRQEMT,1012.51,USD,2024-12-30T10:55:20.505178,mobile,"Mumbai, MH",8220,Education,EDU,Education - Tuition,EDU-TUI,Education - Tuition - College,EDU-TUI-COL
TXN_20241121_000369,FLIPKART ONLINE,101.68,USD,2024-12-30T11:15:51.505178,online,Web Purchase,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241121_004104,KFC NC #9880 51262,38.53,EUR,2024-12-30T12:22:08.505178,pos,"Chicago, IL",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241121_004624,WATER BILL 93894,290.93,AUD,2024-12-30T12:34:46.505178,atm,"Los Angeles, CA",4900,Utilities,UTL,Utilities - Water,UTL-WAT,Utilities - Water - Bill,UTL-WAT-BIL
TXN_20241121_004951,AMC TX,50.35,INR,2024-12-30T13:24:29.505178,atm,"Kolkata, WB",7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241121_006687,POSTPAID STORE 69996,172.77,USD,2024-12-30T13:26:24.505178,pos,"Delhi, DL",4814,Utilities,UTL,Utilities - Internet,UTL-INT,Utilities - Internet - Mobile,UTL-INT-MOB
TXN_20241121_002218,HOME REPAIR * MNR3YB8E,1598.13,USD,2024-12-30T13:37:53.505178,atm,"Mumbai, MH",1520,Housing,HSG,Housing - Home Improvement,HSG-IMP,Housing - Home Improvement - Repair,HSG-IMP-REP
TXN_20241121_000438,STATIONERY INC 983,394.04,USD,2024-12-30T13:52:14.505178,online,,5943,Business Expenses,BUS,Business Expenses - Office,BUS-OFC,Business Expenses - Office - Supplies,BUS-OFC-SUP
TXN_20241121_008437,AMAZON INC,75.85,INR,2024-12-30T13:54:22.505178,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Amazon,SHP-ONL-AMZ
TXN_20241121_003924,WATER BILL TX #6205,41.71,USD,2024-12-30T14:32:53.505178,atm,"San Diego, CA",4900,Utilities,UTL,Utilities - Water,UTL-WAT,Utilities - Water - Bill,UTL-WAT-BIL
TXN_20241121_000918,PETROL,18.24,USD,2024-12-30T14:33:53.505178,mobile,"Kolkata, WB",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Petrol,TRN-FUL-PET
TXN_20241121_002096,JIRA,1317.0,USD,2024-12-30T14:48:37.505178,online,,5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Tools,TEC-SUB-TOL
TXN_20241121_008977,YOUTUBE PREMIUM #4876,25.7,USD,2024-12-30T15:09:45.505178,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Other,ENT-STR-OTH
TXN_20241121_002748,MEDICAL INSURANCE * 9IZAOYC7 148,113.39,USD,2024-12-30T15:42:10.505178,online,,6300,Healthcare,HLT,Healthcare - Insurance,HLT-INS,Healthcare - Insurance - Premium,HLT-INS-PRM
TXN_20241121_005162,ZOMATO FOOD HYDERABAD #594,73.33,USD,2024-12-30T16:21:52.505178,online,Internet,5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Zomato,DIN-DEL-ZOM
TXN_20241121_004528,PAYPAL * INSURANCE,1195.35,USD,2024-12-30T16:46:52.505178,online,,6300,Financial Services,FIN,Financial Services - Insurance,FIN-INS,Financial Services - Insurance - Premium,FIN-INS-PRM
TXN_20241121_006890,TST* FITNESS,146.82,USD,2024-12-30T17:18:15.505178,online,,7997,Personal Care,PER,Personal Care - Gym,PER-GYM,Personal Care - Gym - Membership,PER-GYM-MEM
TXN_20241121_007727,FLIPKART ONLINE INC,441.54,INR,2024-12-30T17:29:56.505178,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241121_004948,TST* WATER BILL,118.8,GBP,2024-12-30T18:09:03.505178,atm,"Houston, TX",4900,Utilities,UTL,Utilities - Water,UTL-WAT,Utilities - Water - Bill,UTL-WAT-BIL
